,R_fighter,B_fighter,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_nan,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_nan,Winner_Blue,Winner_Draw,Winner_Red
878,Stevie Ray,Leonardo Santos,0.25,0.0625,0.410625,0.354375,0.348125,0.015625,0.15625,0.0,0.0,0.0,61.71875,24.75,69.46875,26.1875,65.65625,28.25,76.15625,31.59375,1.625,0.53125,0.75,0.0625,43.78125,13.125,47.0625,9.28125,11.4375,5.78125,7.90625,5.21875,6.5,5.84375,14.5,11.6875,55.125,19.53125,67.15625,24.625,0.9375,0.6875,1.5,1.09375,5.65625,4.53125,0.8125,0.46875,47.125,40.1875,660.21875,14,1,1,0,4,5,1,0,0,1,1,1,2,0,182.88,190.5,155.0,0.00390625,0.125,0.4365234375,0.5241796875,0.205625,0.1790625,0.3359375,0.078125,0.0,0.0,121.16796875,53.0703125,95.94921875,47.109375,129.5234375,59.9140625,100.90625,51.58984375,1.2265625,0.7890625,1.60546875,0.890625,81.9765625,22.93359375,75.97265625,31.08203125,8.28515625,4.875,11.39453125,8.7109375,30.90625,25.26171875,8.58203125,7.31640625,112.31640625,46.3125,83.65625,39.23046875,4.73828125,3.359375,5.3828125,2.50390625,4.11328125,3.3984375,6.91015625,5.375,48.875,117.86328125,812.22265625,22,0,3,0,3,6,3,0,1,1,2,2,0,0,177.8,177.8,155.0,39.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
880,Damir Hadzovic,Christos Giagos,0.0,0.0,0.3175,0.3881250000000001,0.3125,0.25875,0.0625,0.875,0.625,0.25,78.4375,24.875,50.6875,20.9375,102.5625,44.3125,70.625,39.1875,5.5625,2.5625,1.9375,1.0625,67.875,17.75,39.0,12.875,9.1875,6.0,7.125,4.9375,1.375,1.125,4.5625,3.125,55.0625,13.75,40.5,15.3125,4.75,2.875,7.25,3.1875,18.625,8.25,2.9375,2.4375,314.1875,115.25,718.5625,10,0,0,1,1,2,3,0,0,0,1,0,1,0,177.8,180.34,155.0,0.3125,0.0625,0.5218750000000001,0.295,0.33,0.1375,0.125,0.0625,0.0,0.0,100.9375,50.8125,116.4375,29.75,114.25,63.0,130.25,40.5625,1.5625,1.0,2.125,1.375,86.0,37.9375,100.9375,20.0,10.125,8.0625,10.25,4.75,4.8125,4.8125,5.25,5.0,78.0,34.1875,110.5625,26.125,3.125,2.9375,2.0,0.75,19.8125,13.6875,3.875,2.875,78.625,120.8125,600.9375,12,0,0,1,2,3,2,0,0,1,0,2,0,0,175.26,177.8,155.0,29.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
888,Nick Hein,Frank Camacho,0.0,1.0,0.4325,0.5149999999999999,0.4,0.07,0.0,0.125,0.375,0.0,136.625,62.625,184.875,90.5,163.125,87.0,192.0,97.5,2.5,1.0,3.25,0.5,117.375,47.125,156.125,67.75,17.75,14.0,19.125,14.25,1.5,1.5,9.625,8.5,126.625,56.5,165.875,78.125,8.375,5.75,11.375,7.5,1.625,0.375,7.625,4.875,73.625,35.875,641.5,11,0,0,1,1,1,3,0,0,1,0,0,0,0,177.8,185.42,170.0,0.03125,0.5,0.228125,0.4396875,0.06546875,0.265625,0.0,0.25,0.0625,0.015625,123.90625,29.984375,108.171875,46.953125,129.0,34.6875,112.109375,50.34375,0.828125,0.3125,0.84375,0.3125,110.953125,21.796875,88.71875,32.265625,9.578125,5.71875,12.609375,8.15625,3.375,2.46875,6.84375,6.53125,122.90625,29.515625,105.421875,44.421875,0.96875,0.4375,1.90625,1.703125,0.03125,0.03125,0.84375,0.828125,9.546875,58.15625,738.75,19,0,1,0,3,4,3,0,0,0,4,0,0,0,167.64,167.64,155.0,30.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
897,Charles Oliveira,Nik Lentz,0.25048828125,0.003926277160644531,0.5839707422256469,0.4621004247665406,0.2485166072845459,0.06895058155059815,0.8790526390075684,0.07385015487670897,0.0625,0.001984119415283203,112.93664455413818,65.78787326812744,99.82506561279295,44.0965633392334,124.54281711578369,76.38674974441528,120.82755279541016,63.02809238433838,11.790987968444824,3.1222591400146484,0.4924120903015137,0.3104119300842285,86.7977991104126,42.14825201034546,80.98333978652956,30.659295082092285,15.033556461334227,13.192374229431152,14.028926372528074,8.97019100189209,11.105288982391356,10.44724702835083,4.812799453735352,4.467077255249023,85.86029958724977,43.33353614807129,89.33922481536865,34.894402503967285,13.738959789276125,11.927319526672365,5.766891956329347,4.618973731994629,13.337385177612305,10.527017593383787,4.718948841094972,4.5831871032714835,276.93114519119257,39.62527465820313,733.6952819824219,59,0,1,0,4,14,8,0,0,2,7,3,2,0,172.72,172.72,145.0,0.0004892349243164061,0.5000152587890625,0.3578168034553528,0.4616613984107971,0.8603459882736206,0.008049230575561523,1.035327672958374,0.012217521667480469,0.03125190734863281,0.02734375,39.660309553146355,18.933478355407715,40.698577880859375,17.445462942123413,41.92550611495972,21.155945539474487,44.33940768241882,20.571060657501217,1.440483808517456,1.128507137298584,0.07598114013671875,0.009287595748901369,27.195874452590946,12.799015760421753,31.373866081237797,10.953468322753906,8.083597421646116,3.0515778064727783,5.996989727020264,3.790566682815552,4.380837678909302,3.082884788513184,3.3277220726013184,2.701427936553955,32.00317883491516,14.804340839385985,35.627200365066535,14.585466146469116,7.099701642990112,3.7292909622192383,0.5792148113250732,0.3205366134643555,0.5574290752410889,0.39984655380249023,4.492162704467773,2.5394601821899414,38.53069686889648,29.906726837158203,294.33949089050293,42,0,2,0,4,14,9,0,0,0,1,0,13,0,177.8,187.96,155.0,34.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
906,Thiago Moises,Kurt Holobaugh,0.5,0.25,0.4275,0.6025,0.2075,0.25,0.5,1.0,0.0,0.0,105.0,46.25,75.75,41.5,141.5,78.75,102.25,64.25,1.25,0.5,2.0,1.0,86.0,32.25,67.0,34.5,9.0,7.0,7.25,5.5,10.0,7.0,1.5,1.5,91.0,35.25,57.25,30.75,7.75,6.0,10.25,5.75,6.25,5.0,8.25,5.0,90.75,140.5,462.75,7,0,0,3,0,0,3,0,0,0,0,0,0,0,180.34,177.8,155.0,0.0,0.0,0.5,0.64,0.0,0.5,4.0,2.0,0.0,0.0,16.0,8.0,68.0,44.0,30.0,20.0,161.0,113.0,2.0,0.0,8.0,4.0,11.0,5.0,44.0,22.0,5.0,3.0,12.0,11.0,0.0,0.0,12.0,11.0,13.0,6.0,16.0,7.0,2.0,1.0,4.0,3.0,1.0,1.0,48.0,34.0,0.0,812.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,175.26,177.8,155.0,32.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
912,BJ Penn,Clay Guida,0.3164067268371582,0.06470870971679688,0.4249346706271172,0.3556298705935478,0.07277544766664505,0.004276421070098877,0.01674121618270874,0.5465745329856873,0.0001220703125,4.76837158203125e-07,48.08695396780968,20.130435794591907,35.93056628108025,13.768807709217072,66.82327875494957,34.81574040651321,37.15971782803536,14.81787207722664,2.159790873527527,0.3910488784313202,0.09026670455932616,0.026410222053527832,41.21679008007049,14.190700888633726,28.78804096579552,8.46637910604477,3.989260524511337,3.228806108236313,2.2067071795463558,1.408765733242035,2.880903363227844,2.7109287977218632,4.935818135738373,3.8936628699302673,32.18263435363769,10.140873938798904,34.417892664670944,13.046138644218445,1.4109609723091123,1.1338831186294556,1.4106952250003817,0.6256158351898193,14.49335864186287,8.855678737163542,0.10197839140892027,0.09705322980880736,98.32426878809929,7.848064064979553,279.01890307664866,67,0,1,0,4,14,12,0,0,3,5,2,4,0,170.18,177.8,155.0,0.2540284097194672,0.125,0.3757615461945534,0.41956324040889736,0.01045244336128235,0.076412433385849,0.008154153823852539,0.5000014305114746,7.62939453125e-06,0.017580509185791016,43.876964807510376,19.507738173007965,114.67641085386276,48.30208432674408,55.02993556857109,28.91448822617531,130.00624912977221,61.08407437801361,0.15527907013893127,0.035456180572509766,0.6653897166252136,0.25735417008399963,38.840867429971695,15.637307733297348,82.77101358771323,28.588934928178787,4.0030013024806985,3.347101539373398,13.535687148571016,6.652561843395232,1.0330960750579834,0.5233289003372192,18.369710117578503,13.060587555170061,38.30366414785385,16.37905266880989,100.67060592770576,40.875181704759605,1.9508213698863983,1.5512686669826508,4.089288175106049,1.5296477675437927,3.6224792897701263,1.5774168372154236,9.916516751050947,5.897254854440688,85.10974341630936,52.45836755633354,456.8727228939533,74,11,3,0,3,12,14,0,0,0,1,6,4,1,175.26,177.8,155.0,37.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
916,Al Iaquinta,Donald Cerrone,0.7002249509096146,0.05078190565109253,0.5377455955184995,0.4786248414218426,0.5338213675282896,0.25039627578109497,0.2534875962883234,0.0039062537252902985,0.2500314712524414,9.5367431640625e-07,108.91116976551712,53.876374145969756,88.88336766324937,42.099144265055656,110.61629651673138,55.42260892875493,93.98337625712156,46.94025687873364,2.1823981795459986,0.6763654109090567,1.7855598013848066,0.2519922275096178,83.70162685401738,33.81833158247173,53.812701983377345,17.626093761995435,18.83407807722688,15.123379163444042,27.408549193292856,17.590642785653472,6.3754648342728615,4.934663400053979,7.66211648657918,6.88240771740675,85.60576410591601,36.392334261909134,70.64915894716978,27.90295570529997,14.883058942854404,10.129220981150867,17.780335251241922,13.831430781632662,8.422346716746688,7.354818902909756,0.4538734648376703,0.3647577781230211,49.086665889248245,33.309156358242035,568.4277180843055,63,1,4,0,8,22,8,0,0,0,6,10,6,0,185.42,185.42,155.0,0.322265625,0.0,0.4377587890625,0.3645263671875,0.014951171875,0.4007177734375,0.009765625,0.25830078125,0.0,0.0,169.77880859375,74.0146484375,242.1220703125,92.1435546875,171.51318359375,75.732421875,265.93017578125,111.4423828125,4.4375,0.0390625,6.36474609375,3.00537109375,139.64453125,52.49853515625,221.20068359375,76.32080078125,21.2265625,13.5478515625,14.68505859375,9.75439453125,8.90771484375,7.96826171875,6.236328125,6.068359375,167.439453125,72.55078125,217.23095703125,72.74267578125,0.7919921875,0.54248046875,1.04443359375,0.56591796875,1.54736328125,0.92138671875,23.8466796875,18.8349609375,10.30908203125,323.22509765625,1226.17724609375,33,2,0,1,5,9,3,0,0,1,4,4,0,0,177.8,177.8,155.0,36.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
938,Jim Miller,Jason Gonzalez,0.0,0.75,0.3925,0.335,0.0,0.5800000000000001,0.25,0.5,0.0,0.0,33.5,14.5,39.75,15.25,37.0,17.0,51.5,24.75,0.0,0.0,3.5,2.25,28.0,10.75,36.5,13.25,4.5,3.0,2.25,1.0,1.0,0.75,1.0,1.0,29.5,11.25,25.75,10.0,3.0,2.75,5.5,1.5,1.0,0.5,8.5,3.75,1.75,216.0,300.25,4,0,0,1,1,1,2,0,0,0,0,0,1,0,187.96,187.96,155.0,2.60770320892334e-07,0.12506103515625,0.5211594781558961,0.21581475578248505,0.3437142995838076,0.5974498847965151,0.30560017097741365,0.5045481072738767,0.0006180116906762122,0.015632634982466698,21.566288382746283,10.854384424164893,26.998167453333732,12.765710686333476,24.843372267670933,13.92382038757205,30.71002578176558,16.111046468839053,1.0861300230026243,0.5181574234738946,0.6994046624749899,0.6555596617981791,15.617656691931188,6.0063726510852575,21.02054996602237,8.267528019845487,2.7328591644763947,2.1813892396166916,3.839614282362163,3.2536598220467567,3.2157725263386965,2.6666225334629416,2.1380032049491997,1.244522844441235,16.91948571894318,7.502785527147353,23.113425209186968,10.081877954304217,1.5367223154753449,1.0599129106849432,1.8741179918870332,1.3209380740299819,3.1100803483277564,2.291685986332596,2.0106242522597317,1.3628946579992771,25.31608334090561,55.275517287664115,192.99772168230263,71,0,2,0,7,18,13,0,0,2,6,3,7,0,172.72,180.34,155.0,29.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
951,Max Holloway,Dustin Poirier,0.52197265625,0.01611328125,0.4802449035644532,0.4323159980773926,0.1382336711883545,0.14572439193725584,1.1273479461669922,1.0979881286621094,0.031266212463378906,0.25,174.91148376464844,85.4786605834961,111.275390625,51.505311012268066,191.59626865386963,101.22241973876952,119.65705013275145,58.23051166534424,2.1259679794311523,0.7365217208862305,2.0650758743286133,0.2189655303955078,155.5314874649048,70.27402019500732,78.97075271606445,26.15541934967041,11.4459228515625,8.666621208190918,12.97663688659668,9.006415367126465,7.934073448181152,6.5380191802978525,19.328001022338867,16.343476295471188,160.92410945892334,73.91133975982666,99.26131439208984,42.293454170227044,9.955462455749512,8.786382675170897,7.425164222717285,5.638784408569336,4.031911849975587,2.780938148498535,4.588912010192871,3.57307243347168,65.2042760848999,109.64427280426024,665.8979301452638,45,0,4,0,4,16,5,0,1,0,4,8,3,0,175.26,182.88,155.0,0.18874740600585935,0.0,0.5246897888183594,0.4254557418823242,0.580078125,0.09018291473388672,0.07470703125,1.1444091796875e-05,0.0,0.00048828125,392.642391204834,212.1429557800293,217.57695388793945,90.05713653564453,407.68450927734375,226.28684997558597,219.77052688598636,92.0917739868164,0.642608642578125,0.642578125,6.2826080322265625,1.001628875732422,342.36823272705084,173.16376495361328,189.53844451904297,67.91725540161133,44.83279418945313,34.0797119140625,19.846378326416016,14.308849334716795,5.441364288330078,4.8994789123535165,8.192131042480469,7.831031799316406,367.2171974182129,192.6486587524414,210.7357940673828,84.26892852783203,11.601177215576172,9.737030029296877,6.798717498779298,5.753959655761719,13.824016571044922,9.757266998291016,0.04244232177734375,0.03424835205078125,44.58072280883789,81.90923690795898,1033.9418678283694,50,4,0,1,13,16,3,0,0,1,4,8,2,1,180.34,175.26,145.0,30.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
955,Jalin Turner,Matt Frevola,0.0,2.0,0.335,0.4300000000000001,0.165,0.1,0.5,0.5,0.5,0.0,103.0,37.5,101.5,42.5,103.5,37.5,108.5,49.5,3.0,1.0,2.5,0.5,80.0,24.0,81.0,27.5,15.0,7.0,12.5,8.5,8.0,6.5,8.0,6.5,97.0,33.5,95.0,39.5,6.0,4.0,4.5,1.5,0.0,0.0,2.0,1.5,21.0,10.0,480.0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,175.26,180.34,155.0,0.5,0.5,0.525,0.6950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,37.5,20.0,34.0,22.0,37.5,20.0,34.0,22.0,0.0,0.0,0.5,0.0,32.0,15.5,25.0,13.0,4.5,4.0,1.0,1.0,1.0,0.5,8.0,8.0,35.0,18.0,27.5,17.0,0.5,0.5,2.0,1.0,2.0,1.5,4.5,4.0,6.5,2.0,142.5,2,0,0,1,1,1,1,0,0,0,0,1,0,0,190.5,195.58,155.0,28.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
964,Edson Barboza,Justin Gaethje,0.5,0.125,0.5025000000000001,0.4825,0.0,0.10375,0.0,0.0,0.0,0.0,111.875,60.5,167.25,79.25,112.5,61.0,170.5,81.875,0.125,0.0,1.875,0.25,77.75,31.875,138.625,57.0,7.625,6.0,22.625,17.25,26.5,22.625,6.0,5.0,100.0,50.375,157.125,71.25,11.0,9.5,9.375,7.5,0.875,0.625,0.75,0.5,19.5,8.25,455.125,10,0,1,0,1,2,2,0,0,0,0,2,0,0,180.34,177.8,155.0,0.5632171630859375,0.0002593994140625,0.4842850494384766,0.4502253723144531,0.036410064697265626,0.14948501586914062,0.0001220703125,0.008424758911132812,0.0,0.0,162.49588775634766,84.3458766937256,200.0324878692627,93.0811538696289,166.73063468933103,88.40847396850586,249.70470809936523,139.13567733764648,0.8126335144042969,0.04688262939453125,4.728931427001953,1.5021228790283203,113.11073875427246,44.996681213378906,172.8020782470703,77.71080970764159,32.95743560791016,26.01657295227051,18.34261512756348,8.678899765014647,16.42771339416504,13.332622528076172,8.887794494628906,6.691444396972656,155.33855438232422,78.37298011779784,156.5570831298828,60.03362274169922,6.270578384399414,5.2510337829589835,3.7726154327392583,1.9845199584960935,0.8867549896240234,0.72186279296875,39.70278930664063,31.063011169433594,56.29878807067871,307.2605819702148,901.0231895446776,51,0,4,0,4,14,6,0,1,1,5,7,0,0,180.34,190.5,145.0,30.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
966,Ross Pearson,Desmond Green,0.0,0.0,0.381875,0.296875,0.125,0.063125,0.0,0.375,0.0,0.0,111.5625,43.375,110.125,29.6875,115.0,46.4375,115.3125,34.875,3.0,0.5,2.5,0.5625,86.0625,28.9375,84.0625,15.4375,15.6875,7.6875,15.9375,6.0,9.8125,6.75,10.125,8.25,106.4375,40.5625,105.4375,26.625,4.9375,2.625,2.9375,1.4375,0.1875,0.1875,1.75,1.625,23.9375,35.4375,900.0,15,0,1,0,1,2,3,0,0,1,1,0,0,0,177.8,185.42,155.0,0.000701904296875,0.15674328804016113,0.3588945215940476,0.4537670773267746,0.037189841270446784,0.056100437641143794,0.0,0.0009768009185791016,1.1920928955078125e-07,1.1920928955078125e-07,180.724304497242,64.2707205414772,221.5770006775856,102.19388073682785,183.2564141154289,66.61528503894806,225.71058589220047,105.56853342056273,1.111690104007721,0.07235682010650635,0.7134202718734741,0.1184377670288086,139.14160978794098,36.38892143964768,178.05007565021515,71.47688788175583,22.09312355518341,12.978999853134155,18.84872031211853,10.095339536666868,19.489571154117588,14.902799248695375,24.678204715251926,20.621653318405148,178.7053872346878,63.2113738656044,209.16168665885925,94.0203137397766,1.974212825298309,1.0440678596496582,11.391109645366669,7.544154465198518,0.044704437255859375,0.015278816223144531,1.0242043733596802,0.6294125318527222,13.28480052947998,20.16505169868469,847.2854319810867,65,1,3,0,3,12,13,0,0,2,5,4,0,1,172.72,175.26,155.0,29.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
992,Marc Diakiese,Joe Duffy,0.15625,0.5,0.358125,0.34624999999999995,0.5,0.075625,0.21875,0.0,0.25,0.0,82.53125,28.65625,94.5,33.03125,87.28125,33.15625,98.25,36.21875,1.0,1.0,3.5,0.75,65.28125,16.9375,74.65625,22.3125,11.125,6.34375,13.375,7.21875,6.125,5.375,6.46875,3.5,77.5625,25.1875,83.34375,25.0,2.15625,1.3125,4.90625,4.09375,2.8125,2.15625,6.25,3.9375,82.40625,52.84375,593.0,11,0,2,0,2,4,2,0,0,0,1,1,2,0,177.8,185.42,155.0,0.0625,0.5,0.3240625,0.4828125,0.08687500000000001,0.238125,0.0,0.25,0.375,0.0,142.0,37.40625,122.21875,56.96875,151.65625,46.59375,136.75,69.1875,4.4375,0.46875,2.90625,0.96875,115.3125,19.15625,101.65625,41.96875,17.71875,13.375,10.375,6.0625,8.96875,4.875,10.1875,8.9375,138.09375,34.8125,104.15625,45.71875,3.4375,2.1875,7.46875,6.1875,0.46875,0.40625,10.59375,5.0625,43.1875,118.09375,771.125,15,0,3,0,3,3,3,0,0,0,1,2,0,0,177.8,185.42,155.0,31.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,Beneil Dariush,Drew Dober,0.21875,0.0,0.44072265625,0.475361328125,0.50546875,0.258525390625,0.001953125,0.57421875,0.0,0.3125,159.8916015625,71.015625,101.4091796875,47.2333984375,201.771484375,107.791015625,116.876953125,61.61328125,2.8896484375,1.078125,1.4794921875,0.791015625,128.8173828125,47.2021484375,80.82421875,30.671875,20.0595703125,14.470703125,15.9716796875,12.3046875,11.0146484375,9.3427734375,4.61328125,4.2568359375,135.9853515625,52.267578125,93.3623046875,42.583984375,7.8681640625,6.2099609375,3.8125,2.7275390625,16.0380859375,12.5380859375,4.234375,1.921875,258.5927734375,56.3935546875,749.37109375,23,0,0,2,3,6,5,0,0,0,3,2,1,0,172.72,177.8,155.0,0.1563720703125,0.312744140625,0.533055419921875,0.489315185546875,0.2543115234375,0.03721435546875,1.0042724609375,2.0216064453125,0.0,0.001953125,70.1888427734375,39.513427734375,35.0908203125,14.2723388671875,118.61376953125,75.8958740234375,48.31884765625,25.5858154296875,4.3836669921875,2.0146484375,1.959716796875,0.1644287109375,50.2156982421875,22.425537109375,28.4149169921875,9.6024169921875,10.528564453125,8.500732421875,6.25390625,4.2706298828125,9.444580078125,8.587158203125,0.4219970703125,0.3992919921875,35.7822265625,15.059326171875,31.5955810546875,11.6981201171875,6.0721435546875,4.256103515625,2.3675537109375,1.5093994140625,28.33447265625,20.197998046875,1.127685546875,1.0648193359375,439.3187255859375,30.930908203125,646.6124267578125,30,0,1,0,5,9,5,0,0,1,4,1,3,0,177.8,182.88,155.0,30.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,Alex White,Dan Moret,0.0,1.0,0.34,0.47,0.0,1.0,0.0,0.0,0.0,0.0,58.0,20.0,65.0,31.0,58.0,20.0,74.0,39.0,0.0,0.0,2.0,2.0,43.0,10.0,55.0,22.0,9.0,4.0,9.0,8.0,6.0,6.0,1.0,1.0,57.0,19.0,57.0,28.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,84.0,359.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,182.88,185.42,155.0,0.3828125,0.0234375,0.39546875,0.53015625,0.26828125,0.5975,0.015625,1.03125,0.078125,0.25,64.4140625,28.140625,49.2890625,23.1484375,79.7734375,41.171875,62.9453125,34.3984375,0.515625,0.359375,4.2109375,1.421875,53.0859375,19.953125,37.6484375,16.4765625,10.0,7.390625,5.8515625,3.6171875,1.328125,0.796875,5.7890625,3.0546875,47.5859375,16.2109375,34.765625,12.8125,11.078125,7.9609375,3.265625,2.109375,5.75,3.96875,11.2578125,8.2265625,21.0234375,220.28125,446.3125,19,0,1,0,1,3,5,0,0,0,1,2,0,0,182.88,180.34,155.0,32.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,Damir Hadzovic,Marco Polo Reyes,1.1875,0.25,0.410625,0.32125000000000004,0.0,0.12937500000000002,0.0,0.0,0.0,0.0,71.375,28.3125,58.9375,19.3125,75.125,32.0,63.625,23.5,0.0,0.0,0.8125,0.4375,57.375,18.5625,51.125,13.1875,9.0,6.25,5.875,4.3125,5.0,3.5,1.9375,1.8125,64.25,23.5625,53.5,15.4375,3.75,2.0,2.9375,2.125,3.375,2.75,2.5,1.75,24.5,19.0,240.625,9,0,3,0,3,4,1,0,0,1,0,3,0,0,180.34,180.34,155.0,0.625,0.125,0.51375,0.37,0.0,0.275,0.25,0.125,0.0,0.0,92.875,43.625,125.875,35.5,107.5,56.0,151.5,55.125,0.125,0.0,4.25,2.75,74.0,27.875,113.875,27.0,13.25,10.125,8.5,5.5,5.625,5.625,3.5,3.0,87.0,38.375,116.125,28.25,4.25,3.875,2.0,1.5,1.625,1.375,7.75,5.75,18.25,241.625,778.875,10,0,0,1,1,2,2,0,0,1,0,1,0,0,175.26,177.8,155.0,34.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
